kepid,kepoi_name,planet_name,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,P_STATUS,P_MASS,P_MASS_ERROR_MIN,P_MASS_ERROR_MAX,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,P_OMEGA,P_TPERI,P_ANGULAR_DISTANCE,star_name,S_RA,S_DEC,S_MAG,S_DISTANCE,S_METALLICITY,S_MASS,S_RADIUS,S_TYPE,S_AGE,S_TEMPERATURE,S_LOG_G,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,P_TYPE,S_RADIUS_EST,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST
9963524,K00720.01,Kepler-221 c,5.69059163,174.04885,0.573,2.557,1384.3,3.1,860.0,129.31,45.5,5244.0,4.538,0.81,296.65475,46.83527,13.749,3.0,,,,5.690586,0.059,,,,,0.151,Kepler-221,296.65476,46.83527,13.749,389.55,,,0.82,,,5243.0,4.54,,0.059,0.059,0.059,0.059000001,130.77712,130.77712,130.77712,861.54477,861.54477,861.54477,Neptunian,0.82,0.45523514,0.52204366,1.2506321,0.66124203,1.1857122,0.69959335,1.1857122,0.63834461,1.1857122,1.8217202,,,0.0,0.0,0.0,0.22201661,2.92581,8.8854055,0.059
5780885,K00097.01,Kepler-7 b,4.885488596,134.2768785,0.361,5.16165,7458.4,16.66,1496.0,1182.79,2590.1,6036.0,3.968,1.909,288.58151,41.089809,12.885,3.0,140.16215,-13.348776,13.666604,4.8854892,0.06067,,85.161,,,0.064,Kepler-7,288.58152,41.0898,12.885,947.46,0.11,1.36,1.97,,,5933.0,3.98,0.0028452678,0.06067,0.06067,0.06067,0.060670002,1170.4975,1170.4975,1170.4975,1490.1759,1490.1759,1490.1759,Jovian,1.97,4.3084246,1.5431674,3.6214591,1.9546044,3.4334727,2.0666025,3.4334727,1.8867498,3.4334727,5.6043212,2.9334467,0.51112928,0.0,0.0,0.0,0.051596948,18.18262,140.16215,0.06067
11773022,K00620.02,Kepler-51 d,130.17802962,212.032638,0.022,8.4534,11571.0,10.44,367.0,4.31,365.2,6046.0,4.486,0.972,296.47977,49.937679,14.669,3.0,7.6278721,-0.95348401,0.95348401,130.194,0.509,0.008,,,,0.635,Kepler-51,296.47978,49.937683,14.669,801.76,,1.04,0.94,,0.3,6018.0,4.51,0.0098130648,0.50901629,0.504928,0.513072,0.50900412,4.0080342,3.9445409,4.0728103,360.47283,359.04098,361.92489,Jovian,0.94,1.0383723,0.7536656,1.7651955,0.95460455,1.673566,1.009231,1.673566,0.92145289,1.673566,2.751315,3.1042954,0.29654424,0.0,0.0,0.0,0.28523395,9.69665,7.6278721,0.509
11773022,K00620.03,Kepler-51 c,85.3162004,295.31588,0.972,2.7441,1902.6,6.34,423.0,7.57,32.6,6046.0,4.486,0.972,296.47977,49.937679,14.669,3.0,4.131764,-0.317828,0.317828,85.312,0.384,0.014,,,,0.479,Kepler-51,296.47978,49.937683,14.669,801.76,,1.04,0.94,,0.3,6018.0,4.51,0.005998289,0.38403763,0.378624,0.389376,0.38400945,7.0426029,6.8488039,7.2433056,415.01351,412.14363,417.9546,Jovian,0.94,1.0383723,0.7536656,1.7651955,0.95460455,1.673566,1.009231,1.673566,0.92145289,1.673566,2.751315,3.1042954,0.29654424,0.0,0.0,0.0,0.22393934,9.00163,4.131764,0.384
12251650,K00621.01,,17.761998411,174.1831018,0.907,2.4644,24177.0,14.25,538.0,19.78,731.7,5088.0,4.612,0.669,287.46097,50.975071,14.762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12417486,K00622.01,,155.042265,213.49978,0.824,9.848,4880.9,26.44,511.0,16.15,117.9,4994.0,3.509,3.322,295.88028,51.26379,14.932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12068975,K00623.01,Kepler-197 c,10.34973276,174.06193,0.905,4.4859,119.0,1.44,930.0,177.25,44.5,6003.0,4.303,1.109,295.22644,50.558979,11.811,3.0,,,,10.349695,0.09,,,,,0.27,Kepler-197,295.22643,50.559006,11.811,333.75,,,1.12,,,6004.0,4.3,,0.09,0.09,0.09,0.090000002,180.30277,180.30277,180.30277,933.56704,933.56704,933.56704,Terran,1.12,1.4604525,0.89457561,2.0958906,1.1330838,1.987095,1.1979375,1.987095,1.0937363,1.987095,3.262928,,,0.0,0.0,0.0,0.29680901,1.2331,2.0491991,0.09
7115785,K00672.01,Kepler-209 b,16.08786246,172.81384,0.824,3.095,612.5,2.56,668.0,47.17,63.7,5506.0,4.473,0.914,291.16953,42.640808,13.998,3.0,,,,16.087845,0.122,,,,,0.208,Kepler-209,291.16954,42.640812,13.998,586.68,,,0.94,,,5513.0,4.47,,0.122,0.122,0.122,0.122,49.133382,49.133382,49.133382,674.51106,674.51106,674.51106,Superterran,0.94,0.73130126,0.65186275,1.5475649,0.82567083,1.467232,0.87331742,1.467232,0.79705564,1.467232,2.3089362,,,0.0,0.0,0.0,0.26793725,2.26442,5.7508411,0.122
2834805,K07638.01,,25.0032023,140.90106,0.756,5.498,64.1,1.47,837.0,116.27,12.6,6148.0,4.055,1.685,286.70145,38.042191,12.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7115785,K00672.02,Kepler-209 c,41.74938613,153.84636,0.226,5.6098,1055.4,2.94,486.0,13.22,95.0,5506.0,4.473,0.914,291.16953,42.640808,13.998,3.0,,,,41.749882,0.231,,,,,0.394,Kepler-209,291.16954,42.640812,13.998,586.68,,,0.94,,,5513.0,4.47,,0.231,0.231,0.231,0.23100001,13.704789,13.704789,13.704789,490.18837,490.18837,490.18837,Neptunian,0.94,0.73130126,0.65186275,1.5475649,0.82567083,1.467232,0.87331742,1.467232,0.79705564,1.467232,2.3089362,,,0.0,0.0,0.0,0.28955928,3.10517,9.8298521,0.231
7115785,K00672.03,,0.56680081,131.81737,0.004,3.6116,127.7,1.02,2038.0,4065.92,71.5,5506.0,4.473,0.914,291.16953,42.640808,13.998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7124613,K00673.01,Kepler-642 b,4.41746257,170.79073,0.085,2.965,291.0,3.95,1810.0,2536.07,22.6,6570.0,3.86,2.297,293.83456,42.624962,13.343,3.0,,,,4.4174586,,,,,,,Kepler-642,293.83456,42.624962,13.343,1022.0,0.06,1.4,1.66,,1.95,6570.0,4.14,,0.058929654,0.058929654,0.058929654,0.058929655,1324.642,1324.642,1324.642,1536.9847,1536.9847,1536.9847,Neptunian,1.66,4.6000897,1.534817,3.5590431,1.9439942,3.3742983,2.0543768,3.3742983,1.8763218,3.3742983,5.7909114,8.8481346,0.44730795,0.0,0.0,0.0,0.21426377,2.90339,8.7701168,0.058929654
8711794,K00105.01,Kepler-463 b,8.981014925,136.649307,0.097,1.8478,1059.3,3.14,880.0,141.77,198.3,5666.0,4.362,0.967,298.93704,44.85791,12.87,3.0,,,,8.9810168,,,,,,,Kepler-463,298.93705,44.85791,12.87,336.0,-0.28,0.87,0.9,,7.41,5661.0,4.47,,0.080704853,0.080704853,0.080704853,0.080704855,114.43187,114.43187,114.43187,833.26215,833.26215,833.26215,Neptunian,0.9,0.74532602,0.65243126,1.5420769,0.8263877,1.462029,0.87395168,1.462029,0.79773184,1.462029,2.3309712,1.5840209,0.47683445,0.0,0.0,0.0,0.21841508,3.04912,9.5305061,0.080704853
7277317,K00674.01,Kepler-643 b,16.33888067,177.917586,0.256,9.3599,1718.4,10.47,963.0,203.31,201.9,4877.0,3.645,2.595,290.32733,42.898281,13.781,3.0,,,,16.338896,,,,,,,Kepler-643,290.32732,42.898281,13.781,1029.0,0.13,1.0,2.52,,12.02,4908.0,3.64,,0.1259867,0.1259867,0.1259867,0.12598671,207.9977,207.9977,207.9977,967.51909,967.51909,967.51909,Jovian,2.52,3.3014745,1.4293137,3.4686211,1.8104397,3.2885627,1.916156,3.2885627,1.7477876,3.2885627,4.9058893,0.45508689,0.54142992,0.0,0.0,0.0,0.09045403,10.15626,73.50441,0.1259867
2446134,K07632.01,,39.1307086,165.7408,0.013,2.295,201.0,1.54,600.0,30.75,7.4,6295.0,4.401,1.08,292.06082,37.770191,14.372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9963524,K00720.02,Kepler-221 d,10.04157214,137.08442,0.768,2.6577,1114.0,2.97,712.0,60.74,28.1,5244.0,4.538,0.81,296.65475,46.83527,13.749,3.0,,,,10.04156,0.087,,,,,0.223,Kepler-221,296.65476,46.83527,13.749,389.55,,,0.82,,,5243.0,4.54,,0.087,0.087,0.087,0.087000002,60.144688,60.144688,60.144688,709.48665,709.48665,709.48665,Neptunian,0.82,0.45523514,0.52204366,1.2506321,0.66124203,1.1857122,0.69959335,1.1857122,0.63834461,1.1857122,1.8217202,,,0.0,0.0,0.0,0.24122912,2.73524,7.9252992,0.087
9963524,K00720.03,Kepler-221 e,18.36974658,131.86573,0.947,2.939,1143.3,3.58,582.0,27.14,20.1,5244.0,4.538,0.81,296.65475,46.83527,13.749,3.0,,,,18.369917,0.13,,,,,0.334,Kepler-221,296.65476,46.83527,13.749,389.55,,,0.82,,,5243.0,4.54,,0.13,0.13,0.13,0.13,26.936991,26.936991,26.936991,580.40638,580.40638,580.40638,Neptunian,0.82,0.45523514,0.52204366,1.2506321,0.66124203,1.1857122,0.69959335,1.1857122,0.63834461,1.1857122,1.8217202,,,0.0,0.0,0.0,0.27055791,2.63435,7.4354,0.13
9963524,K00720.04,Kepler-221 b,2.79590004,132.72971,0.638,2.056,383.7,1.66,1090.0,333.31,16.3,5244.0,4.538,0.81,296.65475,46.83527,13.749,3.0,,,,2.795906,0.037,,,,,0.095,Kepler-221,296.65476,46.83527,13.749,389.55,,,0.82,,,5243.0,4.54,,0.037,0.037,0.037,0.037000001,332.53115,332.53115,332.53115,1087.9351,1087.9351,1087.9351,Superterran,0.82,0.45523514,0.52204366,1.2506321,0.66124203,1.1857122,0.69959335,1.1857122,0.63834461,1.1857122,1.8217202,,,0.0,0.0,0.0,0.27287698,1.71513,3.5881927,0.037
9964801,K00721.01,Kepler-654 b,13.72462702,180.64807,0.748,6.9758,281.8,2.13,831.0,112.82,50.1,5817.0,4.293,1.171,297.06842,46.834278,13.645,3.0,,,,13.724651,,,,,,,Kepler-654,297.06841,46.834278,13.645,661.0,0.04,1.04,1.11,,5.37,5865.0,4.36,,0.11363747,0.11363747,0.11363747,0.11363747,101.14946,101.14946,101.14946,807.95245,807.95245,807.95245,Superterran,1.11,1.3061909,0.85320245,2.0056079,1.0806841,1.9014987,1.1426738,1.9014987,1.0431788,1.9014987,3.0857953,2.3867503,0.47962116,0.0,0.0,0.0,0.26404126,2.07385,4.9534779,0.11363747
9965439,K00722.01,Kepler-655 b,46.40626,192.99633,0.018,7.0281,469.1,2.66,588.0,28.23,51.2,6086.0,4.276,1.227,297.25909,46.843189,13.489,3.0,,,,46.406336,,,,,,,Kepler-655,297.25909,46.843193,13.489,783.0,0.0,1.15,1.24,,3.39,6170.0,4.31,,0.26472424,0.26472424,0.26472424,0.26472424,28.489528,28.489528,28.489528,588.59453,588.59453,588.59453,Neptunian,1.24,1.9965154,1.0354094,2.417266,1.3114601,2.2917883,1.3863374,2.2917883,1.2658848,2.2917883,3.8150489,4.1680009,0.45936447,0.0,0.0,0.0,0.26454782,2.71282,7.8153238,0.26472424
2569995,K07634.01,,80.84069,177.3473,0.003,8.567,9326.0,15.11,500.0,14.83,21.6,5511.0,4.069,1.597,290.22925,37.840961,17.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12068975,K00623.02,Kepler-197 d,15.67750191,179.47311,0.911,5.5082,115.5,1.42,810.0,101.79,39.6,6003.0,4.303,1.109,295.22644,50.558979,11.811,3.0,,,,15.677563,0.119,,,,,0.357,Kepler-197,295.22643,50.559006,11.811,333.75,,,1.12,,,6004.0,4.3,,0.119,0.119,0.119,0.119,103.13202,103.13202,103.13202,811.8827,811.8827,811.8827,Terran,1.12,1.4604525,0.89457561,2.0958906,1.1330838,1.987095,1.1979375,1.987095,1.0937363,1.987095,3.262928,,,0.0,0.0,0.0,0.3028884,1.22189,1.9931486,0.119
12068975,K00623.03,Kepler-197 b,5.59931543,171.47391,0.914,3.8944,84.8,1.22,1142.0,402.39,41.4,6003.0,4.303,1.109,295.22644,50.558979,11.811,3.0,,,,5.599308,0.06,,,,,0.18,Kepler-197,295.22643,50.559006,11.811,333.75,,,1.12,,,6004.0,4.3,,0.06,0.06,0.06,0.060000002,405.68124,405.68124,405.68124,1143.3814,1143.3814,1143.3814,Terran,1.12,1.4604525,0.89457561,2.0958906,1.1330838,1.987095,1.1979375,1.987095,1.0937363,1.987095,3.262928,,,0.0,0.0,0.0,0.29633547,1.02011,1.0437331,0.06
12068975,K00623.04,Kepler-197 e,25.2100146,154.41122,0.771,6.553,62.1,0.95,691.0,54.06,18.8,6003.0,4.303,1.109,295.22644,50.558979,11.811,3.0,,,,25.209715,0.164,,,,,0.491,Kepler-197,295.22643,50.559006,11.811,333.75,,,1.12,,,6004.0,4.3,,0.164,0.164,0.164,0.164,54.299988,54.299988,54.299988,691.58385,691.58385,691.58385,Terran,1.12,1.4604525,0.89457561,2.0958906,1.1330838,1.987095,1.1979375,1.987095,1.0937363,1.987095,3.262928,,,0.0,0.0,0.0,0.3176146,0.90801,0.68767595,0.164
3541946,K00624.01,Kepler-198 b,17.79001678,182.43745,0.182,4.4116,871.4,2.7,655.0,43.5,67.2,5569.0,4.474,0.927,290.67313,38.69101,13.597,3.0,,,,17.790037,0.131,,,,,0.261,Kepler-198,290.67313,38.691011,13.597,502.52,,,0.94,,,5574.0,4.47,,0.131,0.131,0.131,0.131,44.531735,44.531735,44.531735,658.13095,658.13095,658.13095,Neptunian,0.94,0.76420911,0.66402395,1.5734916,0.84107327,1.4918128,0.88955593,1.4918128,0.81191784,1.4918128,2.3603145,,,0.0,0.0,0.0,0.24444866,2.82492,8.3714933,0.131
3541946,K00624.02,Kepler-198 c,49.5674085,169.54227,0.866,4.002,730.0,2.91,465.0,11.09,31.2,5569.0,4.474,0.927,290.67313,38.69101,13.597,3.0,,,,49.567416,0.259,,,,,0.515,Kepler-198,290.67313,38.691011,13.597,502.52,,,0.94,,,5574.0,4.47,,0.259,0.259,0.259,0.25900001,11.392333,11.392333,11.392333,468.05628,468.05628,468.05628,Superterran,0.94,0.76420911,0.66402395,1.5734916,0.84107327,1.4918128,0.88955593,1.4918128,0.81191784,1.4918128,2.3603145,,,0.0,0.0,0.0,0.33584833,2.4662,6.6476898,0.259
10264660,K00098.01,Kepler-14 b,6.790120801,138.088199,0.486,6.0437,2302.3,9.86,1434.0,998.97,526.1,6372.0,3.954,2.001,287.70883,47.33305,12.128,3.0,2669.7552,-108.06152,111.2398,6.790123,,0.035,90.0,,,,Kepler-14,287.70881,47.33305,12.128,980.0,0.12,1.51,2.05,,2.2,6395.0,3.99,0.009395019,0.080541471,0.077674944,0.083309396,0.080504501,972.56237,907.34112,1043.7504,1422.4089,1398.2588,1448.0851,Jovian,2.05,6.2973606,1.8141619,4.2180109,2.2978219,3.9990592,2.4286002,3.9990592,2.2178905,3.9990592,6.7755266,6.7178564,0.46804499,0.0,0.0,0.0,0.071058657,12.73456,2669.7552,0.08049217
7385509,K00675.01,,1.655467295,169.54872,0.001,3.2424,1059.4,2.17,1080.0,322.97,98.7,4583.0,4.6,0.695,297.74799,42.995205,13.841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7447200,K00676.01,Kepler-210 c,7.972510087,171.585057,0.739,2.9754,3139.0,3.22,497.0,14.45,206.7,3912.0,4.728,0.533,292.50339,43.083149,13.822,3.0,,,,7.972513,0.07,,,,,0.299,Kepler-210,292.50339,43.083149,13.822,234.33,,,0.65,M0 V,,4559.0,4.66,,0.07,0.07,0.07,0.070000002,33.373184,33.373184,33.373184,612.34239,612.34239,612.34239,Neptunian,0.65,0.1635286,0.32270277,0.79511304,0.40875314,0.75383668,0.43280042,0.75383668,0.39460869,0.75383668,1.0918441,,,0.0,0.0,0.0,0.22259863,3.62083,12.759345,0.07
7447200,K00676.02,Kepler-210 b,2.453236139,170.892059,0.496,1.6691,1723.2,2.26,737.0,69.36,158.0,3912.0,4.728,0.533,292.50339,43.083149,13.822,3.0,,,,2.453234,0.032,,,,,0.137,Kepler-210,292.50339,43.083149,13.822,234.33,,,0.65,M0 V,,4559.0,4.66,,0.032,0.032,0.032,0.032000001,159.6959,159.6959,159.6959,905.6666,905.6666,905.6666,Neptunian,0.65,0.1635286,0.32270277,0.79511304,0.40875314,0.75383668,0.43280042,0.75383668,0.39460869,0.75383668,1.0918441,,,0.0,0.0,0.0,0.21983058,2.93702,8.9432821,0.032
7466863,K00677.01,,11.9710626,171.08425,0.999,2.7607,421.8,5.84,1044.0,280.97,42.6,6312.0,4.127,1.464,297.40097,43.042782,13.768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7509886,K00678.01,Kepler-211 c,6.0404622,172.59327,0.508,1.98,241.0,1.3,841.0,118.56,14.9,5297.0,4.578,0.825,285.43915,43.16848,13.283,3.0,,,,6.04045,0.062,,,,,0.199,Kepler-211,285.43915,43.168484,13.283,312.14,,,0.82,,,5123.0,4.55,,0.062,0.062,0.062,0.062000002,107.95193,107.95193,107.95193,821.20675,821.20675,821.20675,Terran,0.82,0.4149672,0.50152361,1.206793,0.63525214,1.1441484,0.67218333,1.1441484,0.61326093,1.1441484,1.7392846,,,0.0,0.0,0.0,0.30015054,1.28915,2.2098374,0.062
7509886,K00678.02,Kepler-211 b,4.13852825,132.01882,0.185,2.281,256.5,1.3,954.0,196.51,20.5,5297.0,4.578,0.825,285.43915,43.16848,13.283,3.0,,,,4.138575,0.048,,,,,0.154,Kepler-211,285.43915,43.168484,13.283,312.14,,,0.82,,,5123.0,4.55,,0.048,0.048,0.048,0.048000001,180.10729,180.10729,180.10729,933.3139,933.3139,933.3139,Terran,0.82,0.4149672,0.50152361,1.206793,0.63525214,1.1441484,0.67218333,1.1441484,0.61326093,1.1441484,1.7392846,,,0.0,0.0,0.0,0.29612878,1.25552,2.1128564,0.048
10002866,K00723.01,Kepler-222 b,3.936993144,169.650592,0.801,1.887,1266.0,3.36,1004.0,240.16,59.3,5431.0,4.563,0.843,287.9061,46.937771,15.063,3.0,,,,3.936981,0.048,,,,,0.0619,Kepler-222,287.9061,46.937767,15.063,775.61,,,0.87,,,5433.0,4.55,,0.048,0.048,0.048,0.048000001,256.45047,256.45047,256.45047,1019.5201,1019.5201,1019.5201,Neptunian,0.87,0.59086188,0.58860569,1.4009569,0.74554886,1.3282341,0.78863463,1.3282341,0.71971752,1.3282341,2.0754236,,,0.0,0.0,0.0,0.20808134,3.16122,10.132992,0.048
10002866,K00723.02,Kepler-222 d,28.08185982,194.91696,0.425,4.5288,1840.3,3.63,522.0,17.52,50.8,5431.0,4.563,0.843,287.9061,46.937771,15.063,3.0,,,,28.081912,0.18,,,,,0.232,Kepler-222,287.9061,46.937767,15.063,775.61,,,0.87,,,5433.0,4.55,,0.18,0.18,0.18,0.18,18.236478,18.236478,18.236478,526.47791,526.47791,526.47791,Neptunian,0.87,0.59086188,0.58860569,1.4009569,0.74554886,1.3282341,0.78863463,1.3282341,0.71971752,1.3282341,2.0754236,,,0.0,0.0,0.0,0.24778861,3.68809,13.164352,0.18
6678383,K00111.02,Kepler-104 c,23.66834635,132.71421,0.758,5.8297,449.4,2.32,668.0,47.11,112.8,5979.0,4.394,1.005,287.60461,42.166779,12.596,3.0,,,,23.668205,0.153,,,,,0.377,Kepler-104,287.60461,42.166779,12.596,405.42,,,1.35,,,5711.0,4.11,,0.153,0.153,0.153,0.153,74.203085,74.203085,74.203085,747.73963,747.73963,747.73963,Neptunian,1.35,1.73702,0.99305906,2.3438763,1.2578347,2.2222077,1.3301696,2.2222077,1.2142093,2.2222077,3.5584936,,,0.0,0.0,0.0,0.22115067,3.12759,9.950654,0.153
10002866,K00723.03,Kepler-222 c,10.08881066,173.083353,0.921,1.7726,1995.9,4.71,734.0,68.62,51.4,5431.0,4.563,0.843,287.9061,46.937771,15.063,3.0,,,,10.08881,0.091,,,,,0.117,Kepler-222,287.9061,46.937767,15.063,775.61,,,0.87,,,5433.0,4.55,,0.091,0.091,0.091,0.091000002,71.351513,71.351513,71.351513,740.44995,740.44995,740.44995,Neptunian,0.87,0.59086188,0.58860569,1.4009569,0.74554886,1.3282341,0.78863463,1.3282341,0.71971752,1.3282341,2.0754236,,,0.0,0.0,0.0,0.1747476,4.64094,19.446737,0.091
2577353,K07635.01,,60.458443,136.3553,0.451,8.43,175.2,1.59,511.0,16.14,9.7,5865.0,4.297,1.181,291.78079,37.811508,14.544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10005020,K00724.01,,6.97106919,174.70305,0.044,3.9125,452.8,2.07,946.0,189.16,41.7,5871.0,4.493,0.983,288.98038,46.95406,15.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3541946,K00624.03,Kepler-198 d,1.311842968,133.11058,0.121,1.7876,245.1,1.43,1562.0,1410.6,44.2,5569.0,4.474,0.927,290.67313,38.69101,13.597,3.0,,,,1.3118444,,,,,,,Kepler-198,290.67313,38.691011,13.597,502.52,,,0.94,,,5574.0,4.47,,,,,,,,,,,,Superterran,0.94,0.76420911,0.66402395,1.5734916,0.84107327,1.4918128,0.88955593,1.4918128,0.81191784,1.4918128,2.3603145,,,0.0,0.0,0.0,,1.52456,2.9378483,
4449034,K00625.01,,38.13853099,180.43748,1.231,3.8617,1230.2,68.75,873.0,137.15,58.9,6481.0,3.861,2.343,286.56378,39.53447,13.592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4478168,K00626.01,Kepler-624 b,14.58649856,172.22185,0.665,4.0249,378.7,2.45,852.0,124.89,53.0,6063.0,4.29,1.191,295.19339,39.539669,13.49,3.0,,,,14.586496,,,,,,,Kepler-624,295.19339,39.539677,13.49,731.0,-0.06,1.1,1.18,,3.72,6117.0,4.33,,0.12057977,0.12057977,0.12057977,0.12057977,120.13172,120.13172,120.13172,843.44998,843.44998,843.44998,Superterran,1.18,1.7466528,0.97158549,2.2707195,1.2306219,2.1528489,1.3009384,2.1528489,1.1878659,2.1528489,3.5683469,3.7492854,0.45967007,0.0,0.0,0.0,0.25040746,2.30926,5.9455152,0.12057977
4478168,K00626.02,,8.0292018,132.8283,0.51,3.462,65.6,0.99,1040.0,276.27,11.7,6063.0,4.29,1.191,295.19339,39.539669,13.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2854839,K07639.01,,1.05569286,131.5576,0.131,1.289,37.5,0.45,1395.0,898.72,7.1,4955.0,4.561,0.751,291.95761,38.070049,13.203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4563268,K00627.01,Kepler-625 b,7.75192755,176.17197,0.546,3.5413,407.3,1.89,852.0,124.47,77.3,5604.0,4.52,0.912,292.15045,39.637581,13.307,3.0,,,,7.7519249,,,,,,,Kepler-625,292.15046,39.637581,13.307,502.0,0.1,1.04,0.96,,1.51,5789.0,4.49,,0.077647422,0.077647422,0.077647422,0.077647424,153.81236,153.81236,153.81236,897.20713,897.20713,897.20713,Superterran,0.96,0.92735349,0.72221417,1.7010187,0.91477349,1.6127204,0.96731133,1.6127204,0.88303635,1.6127204,2.6000783,2.0946045,0.38820886,0.0,0.0,0.0,0.2635369,1.99538,4.6394796,0.077647422
7515212,K00679.01,Kepler-212 c,31.80475991,190.25413,0.87,8.699,360.6,2.99,664.0,45.9,73.4,5867.0,4.235,1.356,287.62082,43.141647,13.178,3.0,,,,31.805174,0.207,,,,,0.295,Kepler-212,287.62083,43.141678,13.178,701.04,,,1.46,,,5852.0,4.18,,0.207,0.207,0.207,0.20700001,52.272219,52.272219,52.272219,685.03482,685.03482,685.03482,Neptunian,1.46,2.2398123,1.1181414,2.629256,1.4162618,2.4927738,1.4975179,2.4927738,1.3671131,2.4927738,4.0408208,,,0.0,0.0,0.0,0.24430872,2.73524,7.9252992,0.207
7515212,K00679.02,Kepler-212 b,16.2580276,139.6381,0.131,6.375,47.0,0.92,830.0,112.41,11.5,5867.0,4.235,1.356,287.62082,43.141647,13.178,3.0,,,,16.257582,0.133,,,,,0.19,Kepler-212,287.62083,43.141678,13.178,701.04,,,1.46,,,5852.0,4.18,,0.133,0.133,0.133,0.133,126.62176,126.62176,126.62176,854.61792,854.61792,854.61792,Terran,1.46,2.2398123,1.1181414,2.629256,1.4162618,2.4927738,1.4975179,2.4927738,1.3671131,2.4927738,4.0408208,,,0.0,0.0,0.0,0.30334553,1.08737,1.3121437,0.133
7529266,K00680.01,Kepler-435 b,8.600153929,177.642421,0.296,9.0015,4510.2,26.52,1703.0,1986.75,1208.1,6093.0,3.475,3.913,292.28732,43.197281,13.643,3.0,266.97552,-47.6742,47.6742,8.6001536,0.0948,0.114,85.51,104.0,,0.0458,Kepler-435,292.28733,43.197281,13.643,2070.0,-0.18,1.54,3.21,,2.25,6161.0,3.61,0.0046846538,0.09541601,0.0839928,0.1056072,0.094954676,1489.7981,1192.6595,1885.4691,1578.9291,1497.1801,1678.8031,Jovian,3.21,13.30159,2.6740243,6.2439027,3.3869472,5.9197884,3.580349,5.9197884,3.2692503,5.9197884,9.8472632,4.5236296,0.47289222,0.0,0.0,0.0,0.04264271,22.3079,266.97552,0.0948
11553706,K00009.01,,3.719809197,135.068298,1.279,3.5317,2958.2,87.21,1873.0,2912.21,373.9,6284.0,3.813,2.348,288.80377,49.530788,13.123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2449053,K07633.01,,0.73975345,131.81739,0.525,4.2,481.8,2.09,1818.0,2580.0,86.2,5271.0,4.436,0.935,292.68985,37.774361,15.141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10489525,K00106.01,,1.612249049,131.85204,1.171,4.235,154.0,50.98,2713.0,12788.25,45.4,6732.0,3.793,2.569,298.35434,47.672081,12.775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7598128,K00681.01,,44.258173075,188.495537,0.815,7.58264,20542.0,37.38,845.0,120.38,1282.3,6544.0,3.839,2.326,288.54199,43.255421,13.204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
