koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag,P_STATUS,P_MASS,P_PERIOD,P_SEMI_MAJOR_AXIS,P_ECCENTRICITY,P_INCLINATION,P_OMEGA,P_TPERI,P_ANGULAR_DISTANCE,S_RA,S_DEC,S_MAG,S_DISTANCE,S_METALLICITY,S_MASS,S_RADIUS,S_TYPE,S_AGE,S_TEMPERATURE,S_LOG_G,P_HILL_SPHERE,P_DISTANCE,P_PERIASTRON,P_APASTRON,P_DISTANCE_EFF,P_FLUX,P_FLUX_MIN,P_FLUX_MAX,P_TEMP_EQUIL,P_TEMP_EQUIL_MIN,P_TEMP_EQUIL_MAX,P_TYPE,S_RADIUS_EST,S_LUMINOSITY,S_HZ_OPT_MIN,S_HZ_OPT_MAX,S_HZ_CON_MIN,S_HZ_CON_MAX,S_HZ_CON0_MIN,S_HZ_CON0_MAX,S_HZ_CON1_MIN,S_HZ_CON1_MAX,S_SNOW_LINE,S_ABIO_ZONE,S_TIDAL_LOCK,P_HABZONE_OPT,P_HABZONE_CON,P_HABITABLE,P_ESI,P_RADIUS_EST,P_MASS_EST,P_SEMI_MAJOR_AXIS_EST,labels
4.3394569,132.80309,0.821,2.3652,337.4,2.11,1061.0,300.07,31.6,5330.0,4.366,1.013,294.51767,50.670399,14.822,3.0,0.0,4.3394645,0.0,0.0,0.0,0.0,0.0,0.0,294.51767,50.670399,14.822,796.0,0.05,0.93,0.9,0,5.13,5500.0,4.5,0.0,0.050811416,0.050811416,0.050811416,0.050811417,257.21828,257.21828,257.21828,1020.2823,1020.2823,1020.2823,Superterran,0.9,0.66408615,0.62164666,1.4764305,0.78739839,1.3997901,0.83284707,1.3997901,0.76011086,1.3997901,2.20027,1.2282605,0.45856973,0,0,0,0.27626695,1.67029,3.4303813,0.050811416,0
2.852348262,132.044534,0.295,0.7051,1402.9,1.66,621.0,34.95,33.3,3731.0,4.83,0.433,286.59427,37.891258,15.959,3.0,0.0,2.852349,0.0,0.0,0.0,0.0,0.0,0.0,286.59427,37.891266,15.959,177.0,-0.59,0.35,0.34,0,3.39,3658.0,4.93,0.0,0.027733243,0.027733243,0.027733243,0.027733244,24.111263,24.111263,24.111263,564.54673,564.54673,564.54673,Terran,0.34,0.018544763,0.11114246,0.28616065,0.14077847,0.27130191,0.14922295,0.27130191,0.13589294,0.27130191,0.36768373,0.037451529,0.30899216,0,0,0,0.34351707,1.27794,2.1773119,0.027733243,0
17.6700291,131.60103,0.932,6.693,348.4,2.89,778.0,86.37,25.0,5795.0,4.265,1.247,295.48123,40.731979,14.874,3.0,0.0,17.670064,0.0,0.0,0.0,0.0,0.0,0.0,295.48122,40.73198,14.874,910.0,-0.09,0.95,0.94,0,4.17,5683.0,4.47,0.0,0.13048969,0.13048969,0.13048969,0.13048969,48.49563,48.49563,48.49563,672.31153,672.31153,672.31153,Superterran,0.94,0.82576216,0.68584067,1.62003,0.86870447,1.5359356,0.91868522,1.5359356,0.83857862,1.5359356,2.4535294,1.6939878,0.44615803,0,0,0,0.2900453,1.83844,4.0370889,0.13048969,0
108.593113,173.75198,0.007,7.989,338.2,1.68,374.0,4.64,24.3,5678.0,4.409,0.921,285.69199,45.689388,14.033,3.0,0.0,108.59333,0.0,0.0,0.0,0.0,0.0,0.0,285.69199,45.689396,14.033,668.0,-0.26,0.92,0.93,0,5.5,5798.0,4.46,0.0,0.43315263,0.43315263,0.43315263,0.43315264,4.6675124,4.6675124,4.6675124,374.46935,374.46935,374.46935,Superterran,0.93,0.87572427,0.70144178,1.6517028,0.88846248,1.5659644,0.93948165,1.5659644,0.85763702,1.5659644,2.5266638,2.0420604,0.46225459,0,0,0,0.50516132,1.72634,3.6281006,0.43315263,0
5.1233204,132.08472,0.308,2.7466,286.2,1.65,994.0,231.12,25.1,5364.0,4.394,0.982,293.21738,42.720711,15.162,3.0,0.0,5.1233035,0.0,0.0,0.0,0.0,0.0,0.0,293.21738,42.720707,15.162,996.0,0.04,0.97,0.95,0,4.37,5664.0,4.47,0.0,0.057561688,0.057561688,0.057561688,0.057561689,251.16655,251.16655,251.16655,1014.2274,1014.2274,1014.2274,Superterran,0.95,0.83220215,0.68928527,1.6290448,0.87306794,1.5444825,0.92331608,1.5444825,0.84279304,1.5444825,2.4630781,1.6510114,0.45278878,0,0,0,0.26187883,1.96175,4.5075054,0.057561688,0
61.6174528,179.08282,0.091,3.816,1350.7,3.36,424.0,7.67,19.5,5480.0,4.485,0.931,293.06335,39.40345,15.722,3.0,0.0,61.617817,0.0,0.0,0.0,0.0,0.0,0.0,293.06334,39.403444,15.722,1163.0,0.04,0.94,0.91,0,4.57,5543.0,4.5,0.0,0.29901277,0.29901277,0.29901277,0.29901277,7.8337821,7.8337821,7.8337821,426.22388,426.22388,426.22388,Neptunian,0.91,0.70040775,0.63684455,1.5105088,0.80664765,1.4320994,0.85317148,1.4320994,0.77868875,1.4320994,2.25964,1.3271556,0.45142626,0,0,0,0.320405,3.65446,12.961199,0.29901277,0
24.3398202,136.05813,0.928,3.891,777.3,5.09,737.0,69.79,27.8,5596.0,4.105,1.466,291.60449,41.309361,15.28,3.0,0.0,24.33978,0.0,0.0,0.0,0.0,0.0,0.0,291.60449,41.309361,15.28,1258.0,-0.04,1.0,1.0,0,4.07,5831.0,4.44,0.0,0.16433144,0.16433144,0.16433144,0.16433145,38.354778,38.354778,38.354778,634.01536,634.01536,634.01536,Neptunian,1.0,1.035764,0.76133057,1.7911904,0.96431813,1.6982114,1.0196634,1.6982114,0.9308562,1.6982114,2.7478573,2.2220877,0.45201957,0,0,0,0.24308276,2.95944,9.0594978,0.16433144,0
76.5369531,164.15644,0.327,5.574,652.2,3.73,503.0,15.15,17.7,5596.0,4.105,1.466,291.60449,41.309361,15.28,3.0,0.0,76.536959,0.0,0.0,0.0,0.0,0.0,0.0,291.60449,41.309361,15.28,1258.0,-0.04,1.0,1.0,0,4.07,5831.0,4.44,0.0,0.35271482,0.35271482,0.35271482,0.35271483,8.3255588,8.3255588,8.3255588,432.76114,432.76114,432.76114,Neptunian,1.0,1.035764,0.76133057,1.7911904,0.96431813,1.6982114,1.0196634,1.6982114,0.9308562,1.6982114,2.7478573,2.2220877,0.45201957,0,0,0,0.35467782,2.73524,7.9252992,0.35271482,0
4.75400072,128.547155,0.672,2.5394,748.7,2.0,775.0,85.23,141.4,4728.0,4.628,0.693,287.99789,50.944328,13.461,3.0,11.759636,4.754,0.0,0.0,0.0,0.0,0.0,0.0,287.99788,50.944332,13.461,264.35,0.05,0.75,0.69,0,6.89,4725.0,4.64,0.0012583424,0.050261575,0.050261575,0.050261575,0.050261576,84.163134,84.163134,84.163134,771.65893,771.65893,771.65893,Neptunian,0.69,0.21261509,0.36560307,0.89415344,0.46309223,0.84773658,0.49023851,0.84773658,0.44706827,0.84773658,1.2449755,0.30193154,0.44834789,0,0,0,0.27973826,1.81602,11.759636,0.050261575,0
8.925079516,139.71389,0.74,2.6766,977.5,2.36,628.0,36.89,135.8,4728.0,4.628,0.693,287.99789,50.944328,13.461,3.0,8.6989524,8.92507,0.0,0.0,0.0,0.0,0.0,0.0,287.99788,50.944332,13.461,264.35,0.05,0.75,0.69,0,6.89,4725.0,4.64,0.001731908,0.076489954,0.076489954,0.076489954,0.076489956,36.34003,36.34003,36.34003,625.52004,625.52004,625.52004,Superterran,0.69,0.21261509,0.36560307,0.89415344,0.46309223,0.84773658,0.49023851,0.84773658,0.44706827,0.84773658,1.2449755,0.30193154,0.44834789,0,0,0,0.2814371,2.17474,8.6989524,0.076489954,0
5.45298742,134.15183,0.879,2.1328,86.0,0.92,904.0,158.12,21.0,5450.0,4.563,0.842,285.20749,45.38435,12.404,3.0,0.0,5.4529818,0.0,0.0,0.0,0.0,0.0,0.0,285.20749,45.38435,12.404,234.0,-0.06,0.9,0.81,0,1.58,5403.0,4.57,0.0,0.058525673,0.058525673,0.058525673,0.058525675,146.25331,146.25331,146.25331,885.97474,885.97474,885.97474,Subterran,0.81,0.50095481,0.54288777,1.2934158,0.68764144,1.2262753,0.72740277,1.2262753,0.66381876,1.2262753,1.9110104,1.0284193,0.37274788,0,0,0,0.29788364,0.79591,0.42881536,0.058525673,0
3.53232429,134.74727,0.299,2.765,224.2,1.43,1159.0,427.65,12.8,5761.0,4.492,0.956,295.65149,49.261292,14.972,3.0,0.0,3.5323245,0.0,0.0,0.0,0.0,0.0,0.0,295.65149,49.261295,14.972,1109.0,0.05,1.03,1.04,0,4.17,5851.0,4.42,0.0,0.045831319,0.045831319,0.045831319,0.04583132,540.69333,540.69333,540.69333,1228.5212,1228.5212,1228.5212,Superterran,1.04,1.1357316,0.79626036,1.8724154,1.0085604,1.7752201,1.0664261,1.7752201,0.97356031,1.7752201,2.8774092,2.322537,0.4583458,0,0,0,0.27723822,1.59182,3.1612732,0.045831319,0
62.8917493,139.12778,0.632,6.831,791.0,2.5,384.0,5.13,22.6,5052.0,4.48,0.855,286.36746,48.423931,15.481,3.0,0.0,62.891623,0.0,0.0,0.0,0.0,0.0,0.0,286.36746,48.423935,15.481,940.0,-0.01,0.87,0.83,0,4.57,5298.0,4.55,0.0,0.29540048,0.29540048,0.29540048,0.29540048,5.572759,5.572759,5.572759,391.43754,391.43754,391.43754,Superterran,0.83,0.48628699,0.53797099,1.2862847,0.68141537,1.2195142,0.72089484,1.2195142,0.65781586,1.2195142,1.8828256,0.84902421,0.43993038,0,0,0,0.43122793,2.3541,6.1428456,0.29540048,0
11.55562042,138.19752,0.874,1.6758,441.5,2.11,703.0,57.75,22.7,5420.0,4.555,0.85,293.32242,42.86747,14.816,3.0,0.0,11.555623,0.0,0.0,0.0,0.0,0.0,0.0,293.3224,42.86747,14.816,821.0,-0.02,0.93,0.9,0,4.07,5569.0,4.5,0.0,0.09761865,0.09761865,0.09761865,0.097618652,73.251571,73.251571,73.251571,745.33093,745.33093,745.33093,Superterran,0.9,0.69804358,0.63481199,1.5044969,0.80407259,1.4263996,0.85042649,1.4263996,0.77620029,1.4263996,2.2558231,1.3828422,0.44121631,0,0,0,0.27406609,1.97296,4.5513229,0.09761865,0
17.13263125,147.1546,0.298,3.0555,850.2,2.31,611.0,32.91,26.4,5477.0,4.578,0.794,295.56799,42.478298,15.842,3.0,0.0,17.13264,0.0,0.0,0.0,0.0,0.0,0.0,295.56798,42.478287,15.842,997.0,-0.1,0.84,0.81,0,4.9,5281.0,4.56,0.0,0.12269274,0.12269274,0.12269274,0.12269274,30.372858,30.372858,30.372858,598.0897,598.0897,598.0897,Neptunian,0.81,0.45721804,0.52212122,1.2491318,0.66133969,1.1842898,0.69966852,1.1842898,0.63843655,1.1842898,1.8256833,0.81499714,0.43989661,0,0,0,0.26504564,2.64556,7.4891982,0.12269274,0
76.957056,192.33682,0.638,9.551,367.1,2.09,451.0,9.81,26.5,5878.0,4.363,1.041,286.00296,44.756592,14.353,3.0,0.0,76.957857,0.0,0.0,0.0,0.0,0.0,0.0,286.00297,44.756592,14.353,728.0,0.02,0.96,0.94,0,4.47,5656.0,4.47,0.0,0.3492223,0.3492223,0.3492223,0.34922231,6.6432107,6.6432107,6.6432107,409.01517,409.01517,409.01517,Superterran,0.94,0.81018082,0.68042603,1.6084753,0.86184677,1.5249807,0.91145591,1.5249807,0.83196191,1.5249807,2.4302713,1.6228597,0.45293217,0,0,0,0.43695915,1.84965,4.0789714,0.3492223,0
2.361724472,133.23932,0.009,1.2167,587.0,1.53,922.0,170.59,34.6,4478.0,4.615,0.651,284.10779,44.245811,15.658,3.0,0.0,2.3617243,0.0,0.0,0.0,0.0,0.0,0.0,284.1078,44.245808,15.658,545.0,0.03,0.72,0.68,0,3.24,4512.0,4.63,0.0,0.031100916,0.031100916,0.031100916,0.031100917,177.51558,177.51558,177.51558,929.93807,929.93807,929.93807,Superterran,0.68,0.17170496,0.3312302,0.81788861,0.4195546,0.77542963,0.44426272,0.77542963,0.40503576,0.77542963,1.118807,0.20657405,0.39002565,0,0,0,0.28026963,1.63666,3.3139434,0.031100916,0
23.9210408,139.07872,0.936,5.174,158.3,3.01,1020.0,255.65,21.9,7121.0,4.031,1.972,287.13028,48.665371,12.768,3.0,0.0,23.921079,0.0,0.0,0.0,0.0,0.0,0.0,287.13027,48.665375,12.768,971.0,0.05,1.5,1.84,0,1.58,6807.0,4.08,0.0,0.18594899,0.18594899,0.18594899,0.185949,188.3474,188.3474,188.3474,943.81053,943.81053,943.81053,Superterran,1.84,6.5124934,1.8026111,4.1678502,2.2831682,3.9515046,2.4124172,3.9515046,2.2036188,3.9515046,6.8902887,13.604088,0.44194149,0,0,0,0.25193741,2.19716,5.4638433,0.18594899,0
3.17059731,132.67813,0.793,1.6686,325.4,1.69,1080.0,321.28,20.1,5431.0,4.563,0.843,285.89923,48.307301,15.353,3.0,0.0,3.1706001,0.0,0.0,0.0,0.0,0.0,0.0,285.89924,48.307301,15.353,1101.0,0.04,0.95,0.92,0,4.37,5582.0,4.49,0.0,0.041512453,0.041512453,0.041512453,0.041512454,427.23502,427.23502,427.23502,1158.2748,1158.2748,1158.2748,Superterran,0.92,0.73624716,0.65145924,1.5433467,0.82515824,1.4632328,0.87271678,1.4632328,0.79655365,1.4632328,2.3167309,1.4241389,0.44965519,0,0,0,0.27251995,1.70392,3.5484667,0.041512453,0
0.813166357,131.82536,0.06,1.4122,173.5,1.14,1693.0,1945.44,34.8,5237.0,4.5,0.887,287.94562,39.230572,14.113,3.0,0.0,0.81316672,0.0,0.0,0.0,0.0,0.0,0.0,287.94562,39.230568,14.113,555.0,0.05,0.94,0.91,0,4.47,5550.0,4.5,0.0,0.016698286,0.016698286,0.016698286,0.016698286,2524.6408,2524.6408,2524.6408,1805.9046,1805.9046,1805.9046,Terran,0.91,0.70395251,0.63819574,1.5133895,0.80835897,1.4348305,0.85497568,1.4348305,0.78034004,1.4348305,2.2653507,1.3432123,0.44976471,0,0,0,0.29083912,1.18826,1.8034186,0.016698286,0
5.188563677,145.362252,0.179,2.3683,358.7,1.0,586.0,27.95,56.4,3980.0,4.722,0.54,294.12143,48.349522,13.738,3.0,0.0,5.188549,0.053,0.0,0.0,0.0,0.0,0.203,294.12142,48.349525,13.738,261.49,0.0,0.0,0.67,M0 V,0.0,4605.0,4.65,0.0,0.053,0.053,0.053,0.053000001,64.388017,64.388017,64.388017,721.6825,721.6825,721.6825,Terran,0.67,0.18086594,0.33879903,0.83302991,0.42914138,0.78978545,0.45436282,0.78978545,0.41429185,0.78978545,1.1482651,0.0,0.0,0,0,0,0.30985652,1.25552,2.1128564,0.053,0
8.041347775,143.038292,0.26,2.6332,591.0,1.29,507.0,15.59,77.5,3980.0,4.722,0.54,294.12143,48.349522,13.738,3.0,2.860452,8.041,0.0,0.0,0.0,0.0,0.0,0.0,294.12142,48.349525,13.738,261.49,0.0,0.0,0.67,M0 V,0.0,4605.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Superterran,0.67,0.18086594,0.33879903,0.83302991,0.42914138,0.78978545,0.45436282,0.78978545,0.41429185,0.78978545,1.1482651,0.0,0.0,0,0,0,0.0,1.60303,2.860452,0.0,0
11.776132317,142.705753,0.54,2.8971,1430.8,2.08,446.0,9.37,163.5,3980.0,4.722,0.54,294.12143,48.349522,13.738,3.0,3.813936,11.776,0.0,0.0,0.0,0.0,0.0,0.0,294.12142,48.349525,13.738,261.49,0.0,0.0,0.67,M0 V,0.0,4605.0,4.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Neptunian,0.67,0.18086594,0.33879903,0.83302991,0.42914138,0.78978545,0.45436282,0.78978545,0.41429185,0.78978545,1.1482651,0.0,0.0,0,0,0,0.0,2.53346,3.813936,0.0,0
24.08632177,148.20086,0.802,2.236,1041.7,2.78,500.0,14.78,18.0,4973.0,4.537,0.768,281.69397,46.946449,15.464,3.0,0.0,24.086271,0.0,0.0,0.0,0.0,0.0,0.0,281.69398,46.946449,15.464,657.0,-0.08,0.76,0.73,0,5.01,4850.0,4.61,0.0,0.14892255,0.14892255,0.14892255,0.14892256,11.911882,11.911882,11.911882,473.30381,473.30381,473.30381,Neptunian,0.73,0.26418084,0.40537217,0.98612083,0.51346499,0.93493042,0.54348408,0.93493042,0.49569697,0.93493042,1.3877602,0.37591588,0.42704042,0,0,0,0.31645125,2.76887,8.091445,0.14892255,0
2.344512589,132.87316,0.803,1.4116,58.9,0.97,1471.0,1106.25,21.9,5821.0,4.328,1.132,290.54364,47.725887,12.589,3.0,0.0,2.3445119,0.0,0.0,0.0,0.0,0.0,0.0,290.54365,47.72588,12.589,365.0,0.04,1.01,1.07,0,6.17,5791.0,4.38,0.0,0.034645883,0.034645883,0.034645883,0.034645884,961.09692,961.09692,961.09692,1418.5241,1418.5241,1418.5241,Terran,1.07,1.1536404,0.80542719,1.8969089,1.020173,1.7984421,1.0787623,1.7984421,0.98477885,1.7984421,2.9000067,2.0814067,0.48608568,0,0,0,0.29083543,0.81833,0.47370976,0.034645883,0
18.3027235,142.89166,0.742,8.262,186.7,2.72,902.0,156.71,24.7,5528.0,3.892,1.839,292.71445,44.082329,14.31,3.0,0.0,18.302725,0.0,0.0,0.0,0.0,0.0,0.0,292.71443,44.082336,14.31,697.0,0.02,0.97,0.96,0,5.37,5685.0,4.46,0.0,0.13451704,0.13451704,0.13451704,0.13451705,47.664865,47.664865,47.664865,669.41356,669.41356,669.41356,Terran,0.96,0.86248786,0.70084293,1.6553736,0.88770669,1.5694445,0.93877899,1.5694445,0.85692162,1.5694445,2.5074961,1.7116642,0.46860954,0,0,0,0.30879954,1.46851,2.7568324,0.13451704,0
2.888904439,132.15271,0.77,1.6043,402.2,1.68,976.0,215.06,23.7,4895.0,4.589,0.759,287.30283,39.289688,15.195,3.0,0.0,2.8889048,0.0,0.0,0.0,0.0,0.0,0.0,287.30282,39.289688,15.195,632.0,-0.06,0.81,0.77,0,4.79,5053.0,4.58,0.0,0.036996449,0.036996449,0.036996449,0.03699645,253.01554,253.01554,253.01554,1016.0889,1016.0889,1016.0889,Superterran,0.77,0.3463118,0.45975859,1.1092706,0.58235152,1.0516882,0.61625507,1.0516882,0.56219439,1.0516882,1.5889031,0.54422242,0.43295467,0,0,0,0.2763548,1.67029,3.4303813,0.036996449,0
210.631486,300.72292,0.642,8.419,1657.8,3.23,234.0,0.71,25.9,4895.0,4.589,0.759,287.30283,39.289688,15.195,3.0,0.0,210.63059,0.0,0.0,0.0,0.0,0.0,0.0,287.30282,39.289688,15.195,632.0,-0.06,0.81,0.77,0,4.79,5053.0,4.58,0.0,0.64568231,0.64568231,0.64568231,0.64568233,0.83067189,0.83067189,0.83067189,243.22168,243.22168,243.22168,Neptunian,0.77,0.3463118,0.45975859,1.1092706,0.58235152,1.0516882,0.61625507,1.0516882,0.56219439,1.0516882,1.5889031,0.54422242,0.43295467,1,1,0,0.59511971,3.59841,12.625501,0.64568231,0
17.14648756,140.66122,0.918,4.2354,440.3,3.64,811.0,102.24,28.3,5559.0,4.127,1.412,290.04327,47.25798,14.941,3.0,0.0,17.146473,0.0,0.0,0.0,0.0,0.0,0.0,290.04329,47.257977,14.941,1012.0,-0.03,0.98,0.96,0,3.98,5753.0,4.47,0.0,0.12923142,0.12923142,0.12923142,0.12923143,54.159215,54.159215,54.159215,691.13518,691.13518,691.13518,Superterran,0.96,0.90450008,0.71480373,1.6851836,0.90538816,1.5977072,0.95741802,1.5977072,0.8739813,1.5977072,2.5678407,1.9303647,0.4473156,0,0,0,0.27915883,1.99538,4.6394796,0.12923142,0
3.97076603,134.63962,0.775,1.814,349.2,1.6,958.0,198.43,23.9,5178.0,4.521,0.778,295.30817,43.044411,15.443,3.0,0.0,3.9707677,0.0,0.0,0.0,0.0,0.0,0.0,295.30816,43.044415,15.443,714.0,-0.13,0.79,0.75,0,4.79,5064.0,4.59,0.0,0.045356016,0.045356016,0.045356016,0.045356017,161.10765,161.10765,161.10765,907.66158,907.66158,907.66158,Terran,0.75,0.33142553,0.44952591,1.0841188,0.56939022,1.0278421,0.60253178,1.0278421,0.54968133,1.0278421,1.5543784,0.55000219,0.42936152,0,0,0,0.29169223,1.40125,2.5458987,0.045356016,0
2.352273912,131.80267,0.095,1.7389,318.6,1.29,1019.0,255.03,20.4,4816.0,4.608,0.748,286.71661,47.425629,15.848,3.0,0.0,2.3522658,0.0,0.0,0.0,0.0,0.0,0.0,286.71663,47.425633,15.848,694.0,-0.06,0.74,0.7,0,4.9,4692.0,4.62,0.0,0.031302406,0.031302406,0.031302406,0.031302406,217.15074,217.15074,217.15074,977.99185,977.99185,977.99185,Terran,0.7,0.21277311,0.36622808,0.89698056,0.46388408,0.85041677,0.49109609,0.85041677,0.44783275,0.85041677,1.2454381,0.2840164,0.42169789,0,0,0,0.29549872,1.2331,2.0491991,0.031302406,0
10.62788695,137.81843,0.473,4.576,326.7,1.87,872.0,136.34,22.6,6082.0,4.445,1.014,292.54752,41.64296,15.401,3.0,0.0,10.62785,0.0,0.0,0.0,0.0,0.0,0.0,292.54754,41.642956,15.401,1476.0,0.11,1.09,1.14,0,3.8,5941.0,4.36,0.0,0.097337907,0.097337907,0.097337907,0.097337909,153.09907,153.09907,153.09907,896.16514,896.16514,896.16514,Neptunian,1.14,1.4505629,0.89497402,2.0998976,1.1335904,1.990894,1.1985366,1.990894,1.0942362,1.990894,3.2518616,2.762547,0.45990091,0,0,0,0.23404426,2.61193,7.3282833,0.097337907,0
1.104462494,132.32134,0.151,1.0458,469.1,1.6,1397.0,898.79,35.3,5002.0,4.543,0.753,290.95355,45.719528,15.277,3.0,0.0,1.1044635,0.0,0.0,0.0,0.0,0.0,0.0,290.95356,45.719536,15.277,682.0,-0.02,0.81,0.77,0,4.57,5054.0,4.58,0.0,0.019488218,0.019488218,0.019488218,0.019488218,912.57127,912.57127,912.57127,1400.2694,1400.2694,1400.2694,Superterran,0.77,0.34658602,0.45991806,1.1096122,0.5825535,1.0520121,0.61646812,1.0520121,0.56238935,1.0520121,1.5895321,0.5451582,0.42957521,0,0,0,0.27136913,1.69271,3.5089223,0.019488218,0
3.73090026,132.89428,0.822,2.9095,191.2,1.48,1128.0,383.51,24.0,5709.0,4.489,0.95,294.18927,45.151581,14.966,3.0,0.0,3.730899,0.0,0.0,0.0,0.0,0.0,0.0,294.18926,45.151577,14.966,1023.0,0.02,1.02,1.01,0,3.98,5833.0,4.43,0.0,0.047378932,0.047378932,0.047378932,0.047378933,471.33399,471.33399,471.33399,1187.0721,1187.0721,1187.0721,Terran,1.01,1.0580332,0.7693784,1.8100318,0.97451164,1.7160747,1.0304401,1.7160747,0.94069572,1.7160747,2.7772401,2.2445028,0.45332055,0,0,0,0.28465085,1.43488,2.6505029,0.047378932,0
2.403640701,134.73065,0.918,1.4012,74.9,1.24,1489.0,1164.85,16.3,5881.0,4.315,1.171,297.71185,45.261921,13.431,3.0,0.0,2.403679,0.036,0.0,0.0,0.0,0.0,0.0567,297.71185,45.261925,13.431,634.97,0.0,0.0,1.21,0,0.0,5979.0,4.31,0.0,0.036,0.036,0.036,0.036000001,1293.5065,1293.5065,1293.5065,1527.8723,1527.8723,1527.8723,Terran,1.21,1.6763844,0.95989282,2.2502111,1.2158165,2.1334049,1.2854323,2.1334049,1.1736006,2.1334049,3.4958322,0.0,0.0,0,0,0,0.2933656,1.08737,1.3121437,0.036,0
8.99088621,136.73923,0.77,4.2447,469.7,2.78,960.0,200.35,93.6,5881.0,4.315,1.171,297.71185,45.261921,13.431,3.0,0.0,8.990889,0.087,0.0,0.0,0.0,0.0,0.137,297.71185,45.261925,13.431,634.97,0.0,0.0,1.21,0,0.0,5979.0,4.31,0.0,0.087,0.087,0.087,0.087000002,221.4803,221.4803,221.4803,982.83063,982.83063,982.83063,Neptunian,1.21,1.6763844,0.95989282,2.2502111,1.2158165,2.1334049,1.2854323,2.1334049,1.1736006,2.1334049,3.4958322,0.0,0.0,0,0,0,0.23197289,2.60072,7.2749643,0.087,0
2.787874175,133.90417,0.153,2.0348,197.4,2.33,1432.0,993.06,22.2,4827.0,3.942,1.727,296.72449,49.532711,14.435,3.0,0.0,2.7878684,0.0,0.0,0.0,0.0,0.0,0.0,296.72449,49.532715,14.435,373.0,0.01,0.76,0.72,0,4.68,4754.0,4.61,0.0,0.0353695,0.0353695,0.0353695,0.035369501,189.64112,189.64112,189.64112,945.42707,945.42707,945.42707,Terran,0.72,0.23724133,0.38573378,0.94219775,0.48859068,0.89328698,0.51721386,0.89328698,0.47168431,0.89328698,1.3151005,0.31875966,0.42221826,0,0,0,0.30027602,1.02011,1.0437331,0.0353695,0
65.6480892,173.30166,0.949,5.746,588.7,3.93,485.0,13.04,22.0,5565.0,4.251,1.246,292.2478,47.878448,14.872,3.0,0.0,65.647842,0.0,0.0,0.0,0.0,0.0,0.0,292.24779,47.878452,14.872,763.0,-0.11,0.88,0.85,0,4.37,5470.0,4.53,0.0,0.30512943,0.30512943,0.30512943,0.30512944,6.2245448,6.2245448,6.2245448,402.41282,402.41282,402.41282,Superterran,0.85,0.57952984,0.58171686,1.3829093,0.73682254,1.3111234,0.77937514,1.3111234,0.71129037,1.3111234,2.0554252,1.1452672,0.43832809,0,0,0,0.4227396,2.21958,5.5588379,0.30512943,0
1.646801683,132.0615,0.129,1.1966,284.2,0.86,806.0,99.8,25.2,3810.0,4.753,0.513,290.43402,44.107651,14.634,3.0,0.0,1.6468019,0.0,0.0,0.0,0.0,0.0,0.0,290.43403,44.107651,14.634,184.0,-0.25,0.55,0.53,0,3.47,3964.0,4.73,0.0,0.022355858,0.022355858,0.022355858,0.022355859,124.33468,124.33468,124.33468,850.73241,850.73241,850.73241,Terran,0.53,0.062140532,0.20234416,0.51306826,0.25630019,0.48643025,0.27157606,0.48643025,0.24741843,0.48643025,0.67305609,0.073656859,0.36063453,0,0,0,0.30256482,0.87438,0.60067123,0.022355858,0
1.755843555,133.15509,0.893,1.9425,386.0,1.94,1343.0,771.02,25.1,5569.0,4.566,0.829,289.14722,45.86618,15.758,3.0,0.0,1.7558353,0.0,0.0,0.0,0.0,0.0,0.0,289.14722,45.866181,15.758,1185.0,0.03,0.91,0.88,0,4.57,5470.0,4.52,0.0,0.027595983,0.027595983,0.027595983,0.027595983,815.66451,815.66451,815.66451,1361.5162,1361.5162,1361.5162,Superterran,0.88,0.62115973,0.60224804,1.4317179,0.76282804,1.3573984,0.80688249,1.3573984,0.73639474,1.3573984,2.1279696,1.1581365,0.44657184,0,0,0,0.26990228,1.72634,3.6281006,0.027595983,0
5.18560081,132.32455,0.012,4.054,252.6,2.34,1314.0,705.79,27.6,6172.0,4.198,1.471,297.47711,39.877239,14.806,3.0,0.0,5.1856142,0.0,0.0,0.0,0.0,0.0,0.0,297.47713,39.877247,14.806,1531.0,0.04,1.26,1.43,0,2.29,6327.0,4.23,0.0,0.063314017,0.063314017,0.063314017,0.063314019,732.40671,732.40671,732.40671,1325.3573,1325.3573,1325.3573,Superterran,1.43,2.935973,1.243748,2.8951177,1.5753371,2.7448356,1.6650799,2.7448356,1.5205539,2.7448356,4.626364,5.6272027,0.44359598,0,0,0,0.23976038,2.34289,6.0932651,0.063314017,0
